,panoid,lat,lon,year,month,img_path,angle,type,img_name,conf,bbox
1141,IMG_8386,-1.276361111111111,37.014525,2023,2,Used/,,Self,IMG_8386,[0.36668872833251953],"[[1458.5799560546875, 2735.290283203125, 2681.9326171875, 3022.305908203125]]"
1142,IMG_0916,-1.2942166666666666,36.796594444444445,2023,2,Used/,,Self,IMG_0916,[],[]
1143,IMG_8392,-1.2767805555555556,37.01900555555555,2023,2,Used/,,Self,IMG_8392,[],[]
1144,IMG_7089,-1.2993833333333331,36.79191111111111,2023,2,Used/,,Self,IMG_7089,[],[]
1145,IMG_6383,-1.2953888888888887,36.78398611111111,2023,2,Used/,,Self,IMG_6383,[],[]
1146,IMG_6381,-1.2926749999999998,36.776516666666666,2023,2,Used/,,Self,IMG_6381,[],[]
1147,IMG_8384,-1.276161111111111,37.01250555555556,2023,2,Used/,,Self,IMG_8384,[],[]
1148,IMG_0900,-1.2932888888888887,36.79230833333333,2023,2,Used/,,Self,IMG_0900,[],[]
1149,IMG_8390,-1.2765805555555554,37.016930555555554,2023,2,Used/,,Self,IMG_8390,[],[]
1150,IMG_0914,-1.2941194444444444,36.79610555555556,2023,2,Used/,,Self,IMG_0914,[],[]
1151,IMG_6430,-1.3186027777777778,36.793952777777776,2023,2,Used/,,Self,IMG_6430,"[0.5426275730133057, 0.2945382595062256, 0.2745833396911621]","[[43.95042037963867, 2508.162841796875, 4032.0, 3008.6474609375], [568.049072265625, 2036.5048828125, 3242.435791015625, 2383.970703125], [56.53849792480469, 1915.8787841796875, 4032.0, 2406.08447265625]]"
1152,IMG_6356,-1.2689583333333332,36.76903055555555,2023,2,Used/,,Self,IMG_6356,[],[]
1153,IMG_0727,-1.337011111111111,36.726480555555554,2023,2,Used/,,Self,IMG_0727,[],[]
1154,IMG_7048,-1.3118138888888888,36.79136944444444,2023,2,Used/,,Self,IMG_7048,[],[]
1155,IMG_6342,-1.225561111111111,36.78843055555556,2023,2,Used/,,Self,IMG_6342,[],[]
1156,IMG_0733,-1.3375777777777778,36.7304,2023,2,Used/,,Self,IMG_0733,[],[]
1157,IMG_8409,-1.277472222222222,37.0266,2023,2,Used/,,Self,IMG_8409,[0.46864768862724304],"[[1076.5845947265625, 2777.6591796875, 2279.59716796875, 3022.163330078125]]"
1158,IMG_7712,-1.3148861111111112,36.86943055555555,2023,2,Used/,,Self,IMG_7712,[],[]
1159,IMG_8421,-1.2780305555555556,37.032575,2023,2,Used/,,Self,IMG_8421,[],[]
1160,IMG_7074,-1.29955,36.78935277777778,2023,2,Used/,,Self,IMG_7074,[0.3244408369064331],"[[2162.218017578125, 1877.712158203125, 4025.903564453125, 2135.6083984375]]"
1161,IMG_8347,-1.2692388888888888,36.993633333333335,2023,2,Used/,,Self,IMG_8347,[],[]
1162,IMG_8353,-1.2705527777777776,36.995730555555554,2023,2,Used/,,Self,IMG_8353,[],[]
1163,IMG_7706,-1.3156277777777778,36.869194444444446,2023,2,Used/,,Self,IMG_7706,[],[]
1164,IMG_8435,-1.2789,37.04141944444444,2023,2,Used/,,Self,IMG_8435,[0.6512409448623657],"[[0.0, 2468.114013671875, 828.412841796875, 2694.4560546875]]"
1165,IMG_6197,-1.2940611111111109,36.81502777777777,2023,2,Used/,,Self,IMG_6197,[0.3196583092212677],"[[203.46337890625, 1987.656005859375, 4032.0, 3013.454345703125]]"
1166,IMG_7289,-1.2853138888888889,36.80514166666666,2023,2,Used/,,Self,IMG_7289,[],[]
1167,IMG_6183,-1.3100888888888889,36.828813888888895,2023,2,Used/,,Self,IMG_6183,[0.38456130027770996],"[[324.169677734375, 2567.305908203125, 2425.770263671875, 2851.823486328125]]"
1168,IMG_8186,-1.3187805555555556,36.91372777777778,2023,2,Used/,,Self,IMG_8186,[],[]
1169,IMG_8192,-1.3127222222222223,36.92312777777777,2023,2,Used/,,Self,IMG_8192,[],[]
1170,IMG_8179,-1.3194944444444443,36.90694722222222,2023,2,Used/,,Self,IMG_8179,[],[]
1171,IMG_6154,-1.3288666666666666,36.87763888888889,2023,2,Used/,,Self,IMG_6154,[],[]
1172,IMG_8145,-1.3292166666666667,36.87493611111111,2023,2,Used/,,Self,IMG_8145,[],[]
1173,IMG_7276,-1.2819027777777776,36.80727777777778,2023,2,Used/,,Self,IMG_7276,[],[]
1174,IMG_6168,-1.3387777777777776,36.92157222222222,2023,2,Used/,,Self,IMG_6168,[],[]
1175,IMG_8623,-1.299811111111111,36.78384722222222,2023,2,Used/,,Self,IMG_8623,[],[]
1176,IMG_7510,-1.2384611111111112,36.81036944444444,2023,2,Used/,,Self,IMG_7510,[],[]
1177,IMG_8637,-1.2992638888888888,36.76296944444445,2023,2,Used/,,Self,IMG_8637,[],[]
1178,IMG_7504,-1.2461722222222222,36.81539166666666,2023,2,Used/,,Self,IMG_7504,[],[]
1179,IMG_8151,-1.3286055555555556,36.87936111111111,2023,2,Used/,,Self,IMG_8151,[],[]
1180,IMG_7262,-1.278422222222222,36.80618333333333,2023,2,Used/,,Self,IMG_7262,[],[]
1181,IMG_6949,-1.3747694444444445,36.74618888888889,2023,2,Used/,,Self,IMG_6949,[],[]
1182,IMG_6961,-1.3706833333333333,36.744102777777776,2023,2,Used/,,Self,IMG_6961,[],[]
1183,IMG_6975,-1.3537750000000002,36.7485,2023,2,Used/,,Self,IMG_6975,[],[]
1184,IMG_7458,-1.2763694444444444,36.82272222222223,2023,2,Used/,,Self,IMG_7458,[],[]
1185,IMG_8031,-1.297411111111111,36.79656666666666,2023,2,Used/,,Self,IMG_8031,"[0.3096810281276703, 0.2973026633262634]","[[2573.9970703125, 2784.674560546875, 4012.63037109375, 3021.614990234375], [2429.178955078125, 2849.689453125, 3998.169921875, 3020.4306640625]]"
1186,IMG_7302,-1.2867555555555554,36.80374444444444,2023,2,Used/,,Self,IMG_7302,[],[]
1187,IMG_7464,-1.2656944444444445,36.83522777777778,2023,2,Used/,,Self,IMG_7464,[],[]
1188,IMG_8743,-1.097986111111111,36.141102777777775,2023,2,Used/,,Self,IMG_8743,[],[]
1189,IMG_7470,-1.2610472222222222,36.83836388888889,2023,2,Used/,,Self,IMG_7470,[],[]
1190,IMG_8025,-1.2976055555555557,36.795341666666666,2023,2,Used/,,Self,IMG_8025,[],[]
1191,IMG_7316,-1.2871305555555554,36.80114444444444,2023,2,Used/,,Self,IMG_7316,[],[]
1192,IMG_7699,-1.3161333333333334,36.868319444444445,2023,2,Used/,,Self,IMG_7699,[],[]
1193,IMG_6587,-1.294897222222222,36.79917222222222,2023,2,Used/,,Self,IMG_6587,[],[]
1194,IMG_7841,-1.3127,36.87007777777778,2023,2,Used/,,Self,IMG_7841,"[0.5297208428382874, 0.33847397565841675]","[[136.66162109375, 1860.2421875, 4032.0, 2924.11083984375], [9.19313907623291, 1652.0010986328125, 3461.446044921875, 2989.172119140625]]"
1195,IMG_0848,-1.3805444444444446,36.77035833333333,2023,2,Used/,,Self,IMG_0848,[],[]
1196,IMG_0690,-1.3146944444444444,36.72027222222222,2023,2,Used/,,Self,IMG_0690,[],[]
1197,IMG_0684,-1.3106472222222223,36.72501111111112,2023,2,Used/,,Self,IMG_0684,[],[]
1198,IMG_6593,-1.2950416666666666,36.80044166666666,2023,2,Used/,,Self,IMG_6593,[],[]
1199,IMG_7855,-1.3134305555555557,36.87139444444445,2023,2,Used/,,Self,IMG_7855,[],[]
1200,IMG_0874,-1.3147805555555556,36.80941111111111,2023,2,Used/,,Self,IMG_0874,[],[]
1201,IMG_0860,-1.3437805555555555,36.76633888888889,2023,2,Used/,,Self,IMG_0860,[],[]
1202,IMG_7869,-1.313325,36.87177222222222,2023,2,Used/,,Self,IMG_7869,[0.33344173431396484],"[[2.1196746826171875, 3698.61865234375, 2241.12255859375, 4032.0]]"
1203,IMG_6544,-1.297947222222222,36.78839166666666,2023,2,Used/,,Self,IMG_6544,[],[]
1204,IMG_0653,-1.2991083333333333,36.762077777777776,2023,2,Used/,,Self,IMG_0653,[],[]
1205,IMG_6222,-1.280861111111111,36.816833333333335,2023,2,Used/,,Self,IMG_6222,[],[]
1206,IMG_7128,-1.2970583333333332,36.80261944444444,2023,2,Used/,,Self,IMG_7128,[],[]
1207,IMG_0647,-1.3005111111111112,36.76968333333333,2023,2,Used/,,Self,IMG_0647,[],[]
1208,IMG_6236,-1.277372222222222,36.82141111111112,2023,2,Used/,,Self,IMG_6236,[],[]
1209,IMG_6550,-1.2979083333333332,36.78906944444444,2023,2,Used/,,Self,IMG_6550,[0.2636941969394684],"[[206.3057403564453, 2564.260498046875, 936.1959838867188, 2871.31396484375]]"
1210,IMG_6578,-1.2939527777777775,36.79514722222222,2023,2,Used/,,Self,IMG_6578,[],[]
1211,IMG_7666,-1.3155527777777778,36.86264722222222,2023,2,Used/,,Self,IMG_7666,[],[]
1212,IMG_8555,-1.2814333333333332,36.81540555555555,2023,2,Used/,,Self,IMG_8555,[],[]
1213,IMG_7100,-1.299311111111111,36.793680555555554,2023,2,Used/,,Self,IMG_7100,[],[]
1214,IMG_8233,-1.288025,36.95163333333333,2023,2,Used/,,Self,IMG_8233,[],[]
1215,IMG_7114,-1.2991499999999998,36.79626944444444,2023,2,Used/,,Self,IMG_7114,[],[]
1216,IMG_8227,-1.289097222222222,36.949930555555554,2023,2,Used/,,Self,IMG_8227,[],[]
1217,IMG_7672,-1.314952777777778,36.86317777777778,2023,2,Used/,,Self,IMG_7672,[],[]
1218,IMG_8541,-1.2664861111111112,36.98893611111111,2023,2,Used/,,Self,IMG_8541,[],[]
1219,IMG_8226,-1.2894638888888887,36.94933888888889,2023,2,Used/,,Self,IMG_8226,[0.3589385151863098],"[[529.2320556640625, 2527.119384765625, 1768.0423583984375, 2785.90234375]]"
1220,IMG_7115,-1.2990777777777776,36.79660833333333,2023,2,Used/,,Self,IMG_7115,[],[]
1221,IMG_8540,-1.2667722222222222,36.98941111111111,2023,2,Used/,,Self,IMG_8540,[],[]
1222,IMG_7673,-1.3147916666666668,36.86327777777778,2023,2,Used/,,Self,IMG_7673,[],[]
1223,IMG_8554,-1.2817444444444444,36.81472222222222,2023,2,Used/,,Self,IMG_8554,[],[]
1224,IMG_7667,-1.3153805555555556,36.86281111111112,2023,2,Used/,,Self,IMG_7667,[],[]
1225,IMG_6579,-1.2939027777777776,36.795475,2023,2,Used/,,Self,IMG_6579,[],[]
1226,IMG_8232,-1.2882527777777777,36.95126666666667,2023,2,Used/,,Self,IMG_8232,[],[]
1227,IMG_7101,-1.2993083333333333,36.79378055555556,2023,2,Used/,,Self,IMG_7101,[0.49510711431503296],"[[2186.39208984375, 2031.471923828125, 2620.25, 2233.6787109375]]"
1228,IMG_6237,-1.2771777777777775,36.821622222222224,2023,2,Used/,,Self,IMG_6237,[],[]
1229,IMG_0646,-1.300475,36.77047777777778,2023,2,Used/,,Self,IMG_0646,[],[]
1230,IMG_7129,-1.2969055555555555,36.80260555555555,2023,2,Used/,,Self,IMG_7129,[],[]
1231,IMG_6551,-1.297897222222222,36.789325,2023,2,Used/,,Self,IMG_6551,[],[]
1232,IMG_6545,-1.2979444444444443,36.78844444444445,2023,2,Used/,,Self,IMG_6545,[],[]
1233,IMG_6223,-1.2807722222222222,36.81697777777778,2023,2,Used/,,Self,IMG_6223,[],[]
1234,IMG_0652,-1.2993805555555555,36.763466666666666,2023,2,Used/,,Self,IMG_0652,[],[]
1235,IMG_0861,-1.3422527777777775,36.76733888888889,2023,2,Used/,,Self,IMG_0861,[],[]
1236,IMG_7868,-1.3133194444444445,36.87177222222222,2023,2,Used/,,Self,IMG_7868,[0.4268892705440521],"[[0.0, 3570.50341796875, 2238.0322265625, 4032.0]]"
1237,IMG_0875,-1.3120444444444446,36.80618333333333,2023,2,Used/,,Self,IMG_0875,[0.31522005796432495],"[[15.502559661865234, 2745.836181640625, 897.019287109375, 2968.77880859375]]"
1238,IMG_0685,-1.311588888888889,36.7239,2023,2,Used/,,Self,IMG_0685,[],[]
1239,IMG_7854,-1.3130861111111112,36.87151111111111,2023,2,Used/,,Self,IMG_7854,[],[]
1240,IMG_6592,-1.2950722222222222,36.800330555555554,2023,2,Used/,,Self,IMG_6592,[],[]
1241,IMG_7840,-1.3127,36.870075,2023,2,Used/,,Self,IMG_7840,[0.44877853989601135],"[[58.36343765258789, 815.2199096679688, 3974.570068359375, 2027.597900390625]]"
1242,IMG_6586,-1.2948527777777776,36.798922222222224,2023,2,Used/,,Self,IMG_6586,[],[]
1243,IMG_7698,-1.3160972222222225,36.86807777777778,2023,2,Used/,,Self,IMG_7698,[],[]
1244,IMG_0691,-1.3155305555555556,36.71932777777778,2023,2,Used/,,Self,IMG_0691,[],[]
1245,IMG_0849,-1.380386111111111,36.77030277777778,2023,2,Used/,,Self,IMG_0849,[],[]
1246,IMG_7471,-1.2609805555555555,36.83825555555556,2023,2,Used/,,Self,IMG_7471,[],[]
1247,IMG_8742,-1.097986111111111,36.141102777777775,2023,2,Used/,,Self,IMG_8742,[],[]
1248,IMG_7317,-1.2870916666666663,36.800955555555554,2023,2,Used/,,Self,IMG_7317,[],[]
1249,IMG_7303,-1.2869,36.80363611111111,2023,2,Used/,,Self,IMG_7303,[],[]
1250,IMG_8030,-1.297561111111111,36.79597222222222,2023,2,Used/,,Self,IMG_8030,[0.2708157002925873],"[[561.6149291992188, 2856.780029296875, 2146.552978515625, 3021.37353515625]]"
1251,IMG_7465,-1.2656083333333332,36.8353,2023,2,Used/,,Self,IMG_7465,[],[]
1252,IMG_7459,-1.267236111111111,36.83397777777778,2023,2,Used/,,Self,IMG_7459,[],[]
1253,IMG_6974,-1.3534333333333337,36.74834444444445,2023,2,Used/,,Self,IMG_6974,[0.39954522252082825],"[[7.290719509124756, 2137.840576171875, 2239.259521484375, 2890.997314453125]]"
1254,IMG_6960,-1.370761111111111,36.74410555555556,2023,2,Used/,,Self,IMG_6960,[],[]
1255,IMG_6948,-1.3748194444444444,36.74619722222222,2023,2,Used/,,Self,IMG_6948,[],[]
1256,IMG_7505,-1.246033333333333,36.81533888888889,2023,2,Used/,,Self,IMG_7505,[],[]
1257,IMG_8636,-1.299511111111111,36.76423333333334,2023,2,Used/,,Self,IMG_8636,[],[]
1258,IMG_7263,-1.2784916666666666,36.80621666666666,2023,2,Used/,,Self,IMG_7263,[],[]
1259,IMG_8150,-1.3286722222222225,36.87898333333333,2023,2,Used/,,Self,IMG_8150,[],[]
1260,IMG_6169,-1.338411111111111,36.92206111111111,2023,2,Used/,,Self,IMG_6169,[0.5989259481430054],"[[62.43705749511719, 2211.7412109375, 4001.82958984375, 3023.729248046875]]"
1261,IMG_7277,-1.2821527777777777,36.80727777777778,2023,2,Used/,,Self,IMG_7277,[],[]
1262,IMG_8144,-1.3293305555555557,36.87412222222223,2023,2,Used/,,Self,IMG_8144,[0.2652253806591034],"[[841.2283935546875, 1845.553466796875, 2896.86669921875, 2431.400390625]]"
1263,IMG_8622,-1.2996777777777777,36.78737777777778,2023,2,Used/,,Self,IMG_8622,[],[]
1264,IMG_6155,-1.3288666666666666,36.87763888888889,2023,2,Used/,,Self,IMG_6155,[],[]
1265,IMG_8178,-1.32005,36.90601111111111,2023,2,Used/,,Self,IMG_8178,[],[]
1266,IMG_8193,-1.3110027777777775,36.92798888888888,2023,2,Used/,,Self,IMG_8193,[],[]
1267,IMG_8187,-1.3139472222222222,36.92258888888889,2023,2,Used/,,Self,IMG_8187,[],[]
1268,IMG_6182,-1.310186111111111,36.82884166666667,2023,2,Used/,,Self,IMG_6182,[0.38239699602127075],"[[158.51898193359375, 2039.4749755859375, 4032.0, 2648.227783203125]]"
1269,IMG_7288,-1.284822222222222,36.80553055555555,2023,2,Used/,,Self,IMG_7288,[],[]
1270,IMG_6196,-1.296836111111111,36.81860555555556,2023,2,Used/,,Self,IMG_6196,[],[]
1271,IMG_8352,-1.2704527777777777,36.99556111111112,2023,2,Used/,,Self,IMG_8352,[],[]
1272,IMG_7061,-1.2995138888888889,36.78847777777778,2023,2,Used/,,Self,IMG_7061,[],[]
1273,IMG_8434,-1.278836111111111,37.04085555555555,2023,2,Used/,,Self,IMG_8434,[],[]
1274,IMG_7707,-1.3155527777777778,36.86921666666667,2023,2,Used/,,Self,IMG_7707,[],[]
1275,IMG_8420,-1.2779361111111112,37.03154722222222,2023,2,Used/,,Self,IMG_8420,[],[]
1276,IMG_7713,-1.3145777777777778,36.86955555555556,2023,2,Used/,,Self,IMG_7713,[],[]
1277,IMG_8346,-1.2691861111111111,36.99352777777778,2023,2,Used/,,Self,IMG_8346,[],[]
1278,IMG_7075,-1.2995305555555554,36.78957222222222,2023,2,Used/,,Self,IMG_7075,[],[]
1279,IMG_0732,-1.3374888888888887,36.72982777777778,2023,2,Used/,,Self,IMG_0732,[],[]
1280,IMG_6343,-1.225563888888889,36.78830555555555,2023,2,Used/,,Self,IMG_6343,[],[]
1281,IMG_8408,-1.2774388888888888,37.02626388888888,2023,2,Used/,,Self,IMG_8408,[],[]
1282,IMG_6431,-1.3186055555555556,36.79396944444444,2023,2,Used/,,Self,IMG_6431,[],[]
1283,IMG_7049,-1.3117416666666668,36.79134444444444,2023,2,Used/,,Self,IMG_7049,[],[]
1284,IMG_0726,-1.336938888888889,36.72603611111112,2023,2,Used/,,Self,IMG_0726,[],[]
1285,IMG_6357,-1.2713194444444444,36.76804444444444,2023,2,Used/,,Self,IMG_6357,[],[]
1286,IMG_0915,-1.2941916666666666,36.79636388888888,2023,2,Used/,,Self,IMG_0915,[],[]
1287,IMG_8391,-1.2766555555555554,37.01775833333333,2023,2,Used/,,Self,IMG_8391,"[0.2881135940551758, 0.25194165110588074]","[[1819.1595458984375, 2828.06396484375, 4002.5078125, 3019.931640625], [6.904659748077393, 2879.493896484375, 1419.377197265625, 3020.157470703125]]"
1288,IMG_0901,-1.293336111111111,36.79251388888888,2023,2,Used/,,Self,IMG_0901,[],[]
1289,IMG_8385,-1.2762361111111111,37.01322222222223,2023,2,Used/,,Self,IMG_8385,[],[]
1290,IMG_6380,-1.2927138888888887,36.77519722222222,2023,2,Used/,,Self,IMG_6380,[0.3916517496109009],"[[0.0, 2441.750244140625, 2909.22412109375, 3010.50732421875]]"
1291,IMG_8381,-1.2759944444444444,37.010577777777776,2023,2,Used/,,Self,IMG_8381,"[0.3575173616409302, 0.3127671480178833]","[[1166.8092041015625, 2279.10498046875, 1828.6197509765625, 2450.456787109375], [2978.80712890625, 2467.48876953125, 3985.070556640625, 2698.687744140625]]"
1292,IMG_0905,-1.2935138888888889,36.79345277777777,2023,2,Used/,,Self,IMG_0905,[],[]
1293,IMG_8395,-1.277013888888889,37.02160277777778,2023,2,Used/,,Self,IMG_8395,[0.2985747456550598],"[[1896.0869140625, 2141.15478515625, 2414.90478515625, 2341.498046875]]"
1294,IMG_0911,-1.293972222222222,36.795497222222224,2023,2,Used/,,Self,IMG_0911,[],[]
1295,IMG_6390,-1.296486111111111,36.79431388888889,2023,2,Used/,,Self,IMG_6390,[],[]
1296,IMG_6384,-1.2953472222222222,36.78398611111111,2023,2,Used/,,Self,IMG_6384,[],[]
1297,IMG_7071,-1.2995472222222222,36.789119444444445,2023,2,Used/,,Self,IMG_7071,[],[]
1298,IMG_8342,-1.268222222222222,36.99191666666667,2023,2,Used/,,Self,IMG_8342,[],[]
1299,IMG_7717,-1.3142722222222225,36.86964444444445,2023,2,Used/,,Self,IMG_7717,[],[]
1300,IMG_8424,-1.2782194444444444,37.034619444444445,2023,2,Used/,,Self,IMG_8424,[],[]
1301,IMG_7703,-1.3159944444444445,36.86910555555556,2023,2,Used/,,Self,IMG_7703,[],[]
1302,IMG_8430,-1.2787583333333332,37.04015833333333,2023,2,Used/,,Self,IMG_8430,[],[]
1303,IMG_7065,-1.2996055555555557,36.78828611111111,2023,2,Used/,,Self,IMG_7065,[],[]
1304,IMG_8356,-1.270836111111111,36.99619722222222,2023,2,Used/,,Self,IMG_8356,[],[]
1305,IMG_6353,-1.2621583333333333,36.77413611111111,2023,2,Used/,,Self,IMG_6353,[],[]
1306,IMG_0722,-1.3364583333333333,36.72251944444445,2023,2,Used/,,Self,IMG_0722,[],[]
1307,IMG_8418,-1.2778138888888888,37.03032777777778,2023,2,Used/,,Self,IMG_8418,[],[]
1308,IMG_6435,-1.3156527777777778,36.79025277777777,2023,2,Used/,,Self,IMG_6435,[0.27324768900871277],"[[753.2827758789062, 2356.28076171875, 2347.001220703125, 2914.37890625]]"
1309,IMG_6347,-1.2502166666666668,36.77632777777778,2023,2,Used/,,Self,IMG_6347,[],[]
1310,IMG_7059,-1.2998638888888887,36.78818055555556,2023,2,Used/,,Self,IMG_7059,[0.3443479537963867],"[[2079.78662109375, 1943.029296875, 4007.2919921875, 2164.778076171875]]"
1311,IMG_0736,-1.3379305555555554,36.73295555555556,2023,2,Used/,,Self,IMG_0736,[],[]
1312,IMG_8183,-1.3184277777777778,36.91105555555556,2023,2,Used/,,Self,IMG_8183,[],[]
1313,IMG_8197,-1.3082972222222222,36.93248055555555,2023,2,Used/,,Self,IMG_8197,[],[]
1314,IMG_6192,-1.2996166666666666,36.82211111111111,2023,2,Used/,,Self,IMG_6192,[],[]
1315,IMG_6186,-1.3004777777777778,36.82421111111111,2023,2,Used/,,Self,IMG_6186,[],[]
1316,IMG_7298,-1.2864805555555554,36.804316666666665,2023,2,Used/,,Self,IMG_7298,[],[]
1317,IMG_8626,-1.3000972222222222,36.77860277777778,2023,2,Used/,,Self,IMG_8626,[],[]
1318,IMG_7515,-1.2377805555555557,36.81076944444444,2023,2,Used/,,Self,IMG_7515,[],[]
1319,IMG_8140,-1.3295777777777775,36.87228055555556,2023,2,Used/,,Self,IMG_8140,[],[]
1320,IMG_7273,-1.2811333333333332,36.80724444444444,2023,2,Used/,,Self,IMG_7273,[],[]
1321,IMG_8154,-1.3283833333333332,36.88120277777778,2023,2,Used/,,Self,IMG_8154,[],[]
1322,IMG_7267,-1.2793583333333334,36.80689722222222,2023,2,Used/,,Self,IMG_7267,[],[]
1323,IMG_6179,-1.3297777777777775,36.85509444444445,2023,2,Used/,,Self,IMG_6179,[0.5953859090805054],"[[0.0, 2346.26513671875, 1876.5947265625, 2814.311767578125]]"
1324,IMG_8632,-1.300138888888889,36.76727777777778,2023,2,Used/,,Self,IMG_8632,[],[]
1325,IMG_7501,-1.2466861111111112,36.815597222222216,2023,2,Used/,,Self,IMG_7501,[],[]
1326,IMG_6151,-1.3293777777777778,36.874375,2023,2,Used/,,Self,IMG_6151,[],[]
1327,IMG_8168,-1.3273305555555557,36.89420277777778,2023,2,Used/,,Self,IMG_8168,[],[]
1328,IMG_6964,-1.3659444444444446,36.74363055555556,2023,2,Used/,,Self,IMG_6964,[],[]
1329,IMG_6970,-1.3568250000000002,36.74666111111111,2023,2,Used/,,Self,IMG_6970,[],[]
1330,IMG_6958,-1.3714861111111112,36.74418611111111,2023,2,Used/,,Self,IMG_6958,[],[]
1331,IMG_7461,-1.2665694444444444,36.834408333333336,2023,2,Used/,,Self,IMG_7461,[],[]
1332,IMG_8034,-1.2972777777777778,36.79708888888889,2023,2,Used/,,Self,IMG_8034,[0.26593390107154846],"[[2868.25048828125, 2620.97607421875, 4032.0, 3022.20068359375]]"
1333,IMG_7307,-1.2875638888888887,36.80291111111111,2023,2,Used/,,Self,IMG_7307,[],[]
1334,IMG_7313,-1.2873,36.80181944444444,2023,2,Used/,,Self,IMG_7313,[],[]
1335,IMG_7475,-1.259747222222222,36.83630277777778,2023,2,Used/,,Self,IMG_7475,[],[]
1336,IMG_0871,-1.3127777777777778,36.815302777777774,2023,2,Used/,,Self,IMG_0871,[],[]
1337,IMG_7878,-1.3133777777777778,36.87139722222222,2023,2,Used/,,Self,IMG_7878,[],[]
1338,IScommercial,-1.3155777777777775,36.86261666666667,2023,2,Used/,,Self,IScommercial,[],[]
1339,IMG_0695,-1.3168305555555555,36.71879444444445,2023,2,Used/,,Self,IMG_0695,[],[]
1340,IMG_7844,-1.3128222222222223,36.87006944444445,2023,2,Used/,,Self,IMG_7844,[],[]
1341,IMG_6582,-1.2940944444444444,36.79584444444444,2023,2,Used/,,Self,IMG_6582,[],[]
1342,IMG_7688,-1.3159694444444443,36.86620277777778,2023,2,Used/,,Self,IMG_7688,[],[]
1343,IMG_7850,-1.3131694444444444,36.87131388888889,2023,2,Used/,,Self,IMG_7850,[0.47235333919525146],"[[2905.70556640625, 2088.833984375, 3735.48388671875, 2313.467529296875]]"
1344,IMG_0859,-1.346386111111111,36.76501944444444,2023,2,Used/,,Self,IMG_0859,[],[]
1345,IMG_0681,-1.3093833333333331,36.72719166666667,2023,2,Used/,,Self,IMG_0681,[],[]
1346,IMG_7105,-1.2993027777777777,36.79441944444444,2023,2,Used/,,Self,IMG_7105,[],[]
1347,IMG_8236,-1.287522222222222,36.95245555555556,2023,2,Used/,,Self,IMG_8236,[0.4043695628643036],"[[1470.0963134765625, 2242.837158203125, 4007.24267578125, 2832.147216796875]]"
1348,IMG_7663,-1.315763888888889,36.86244166666667,2023,2,Used/,,Self,IMG_7663,[],[]
1349,IMG_8550,-1.2824694444444444,36.81424722222222,2023,2,Used/,,Self,IMG_8550,[],[]
1350,IMG_6569,-1.296072222222222,36.79532222222222,2023,2,Used/,,Self,IMG_6569,[],[]
1351,IMG_7677,-1.3154527777777778,36.86435555555556,2023,2,Used/,,Self,IMG_7677,[],[]
1352,IMG_8544,-1.2636666666666667,36.98112777777778,2023,2,Used/,,Self,IMG_8544,[],[]
1353,IMG_7111,-1.299213888888889,36.795922222222224,2023,2,Used/,,Self,IMG_7111,[],[]
1354,IMG_8222,-1.2904027777777776,36.947827777777775,2023,2,Used/,,Self,IMG_8222,[],[]
1355,IMG_0656,-1.3061222222222222,36.7411,2023,2,Used/,,Self,IMG_0656,[],[]
1356,IMG_7139,-1.296361111111111,36.79534722222222,2023,2,Used/,,Self,IMG_7139,[],[]
1357,IMG_6227,-1.2796138888888888,36.81994166666667,2023,2,Used/,,Self,IMG_6227,[],[]
1358,IMG_6541,-1.297975,36.78811944444444,2023,2,Used/,,Self,IMG_6541,[],[]
1359,IMG_6555,-1.2977944444444445,36.79120277777778,2023,2,Used/,,Self,IMG_6555,[],[]
1360,IMG_0642,-1.300313888888889,36.77413055555555,2023,2,Used/,,Self,IMG_0642,[],[]
1361,IMG_6233,-1.2778138888888888,36.82091388888889,2023,2,Used/,,Self,IMG_6233,[],[]
1362,IMG_6554,-1.2978277777777776,36.79053888888889,2023,2,Used/,,Self,IMG_6554,[],[]
1363,IMG_6232,-1.277986111111111,36.82071388888889,2023,2,Used/,,Self,IMG_6232,[],[]
1364,IMG_0643,-1.3003333333333331,36.77340555555556,2023,2,Used/,,Self,IMG_0643,[],[]
1365,IMG_6226,-1.2799138888888888,36.81858055555556,2023,2,Used/,,Self,IMG_6226,[],[]
1366,IMG_0657,-1.306213888888889,36.74065,2023,2,Used/,,Self,IMG_0657,[],[]
1367,IMG_6540,-1.2980555555555555,36.788075,2023,2,Used/,,Self,IMG_6540,[0.43140509724617004],"[[8.423134803771973, 2015.2093505859375, 1745.38427734375, 2566.130126953125]]"
1368,IMG_8545,-1.2636666666666667,36.98112777777778,2023,2,Used/,,Self,IMG_8545,[],[]
1369,IMG_7676,-1.3154777777777775,36.86430555555555,2023,2,Used/,,Self,IMG_7676,[0.4565931558609009],"[[0.0, 1207.939697265625, 735.0581665039062, 1510.3984375]]"
1370,IMG_6568,-1.2967194444444443,36.79543333333333,2023,2,Used/,,Self,IMG_6568,[],[]
1371,IMG_8223,-1.2902833333333332,36.948025,2023,2,Used/,,Self,IMG_8223,[],[]
1372,IMG_7110,-1.299236111111111,36.795763888888885,2023,2,Used/,,Self,IMG_7110,[],[]
