panoid,lat,lon,year,month,img_path,Yo,ang,LLM,img_name
-HJpIEyv0fgC1SarOiVFaw,-1.287972203334721,37.04545266159707,2021.0,10.0,-/H/,0.25000492,180,1,-HJpIEyv0fgC1SarOiVFaw_180
-IWRLSUH5z4_XZNFVKof6g,-1.263481488949969,36.86239294292968,2022.0,4.0,-/i/,0.72315997,180,1,-IWRLSUH5z4_XZNFVKof6g_180
-IkzhnjLXsls-NJADdhF5A,-1.297287936338854,36.84351863358985,2021.0,9.0,-/i/,0.25257474,180,1,-IkzhnjLXsls-NJADdhF5A_180
-TX-IIzY1Y2vjzL7BaehFQ,-1.186390110675026,36.87908392077544,2021.0,9.0,-/t/,0.3065941,180,1,-TX-IIzY1Y2vjzL7BaehFQ_180
-TnCL6bVocBewuqyMb_gaQ,-1.240151909023504,36.91396413126084,2018.0,2.0,-/t/,0.30259013,180,1,-TnCL6bVocBewuqyMb_gaQ_180
-ZEozZkdUh_ssQ0Sc4SqjA,-1.248192300578441,36.89225903227902,2018.0,2.0,-/Z/,0.40430635,180,1,-ZEozZkdUh_ssQ0Sc4SqjA_180
-ZNPQX0KttRML5jJs3KEDA,-1.357586098490245,36.67543745745485,2018.0,4.0,-/Z/,0.4387945,180,1,-ZNPQX0KttRML5jJs3KEDA_180
-_lRMizxNHJeTbUfAdQ-Pg,-1.290736705219348,36.97099542015796,2018.0,2.0,-/_/,0.4564727,180,1,-_lRMizxNHJeTbUfAdQ-Pg_180
-waTQ7roLfFlV8wdTqovbA,-1.262139000033713,36.87881027086618,2018.0,2.0,-/w/,0.33695143,180,1,-waTQ7roLfFlV8wdTqovbA_180
-xDrvg4LUcWr1YFQekng5w,-1.340189692417177,36.75252389792181,2021.0,7.0,-/x/,0.56967986,180,1,-xDrvg4LUcWr1YFQekng5w_180
05poaO1RMzkk5mLP8jVCxQ,-1.326514101729897,36.88757747785771,2021.0,8.0,0/5/,0.3668975,180,1,05poaO1RMzkk5mLP8jVCxQ_180
0Cl1ty8xnBUhc66lj6NArQ,-1.211389032382183,36.89706559149232,2018.0,2.0,0/C/,0.64889276,180,1,0Cl1ty8xnBUhc66lj6NArQ_180
0D0OJ49OIAUHDukMvuavag,-1.2782043820574,36.91153629837034,2021.0,8.0,0/d/,0.29746744,180,1,0D0OJ49OIAUHDukMvuavag_180
0K-y52HzEK9WM7tk-Lf1_Q,-1.25340928518058,36.91850979492274,2018.0,2.0,0/K/,0.348915,180,1,0K-y52HzEK9WM7tk-Lf1_Q_180
0MJc-J3O8hpPMCKVsPPBAQ,-1.210307516171243,36.92616434764756,2021.0,9.0,0/m/,0.67653656,180,1,0MJc-J3O8hpPMCKVsPPBAQ_180
0QHRyP72JIA6N-YFb0Dxew,-1.277600341824545,37.03403072327347,2018.0,2.0,0/Q/,0.3628357,180,1,0QHRyP72JIA6N-YFb0Dxew_180
0RBG1qFLjYu9o4JgJYAifg,-1.477054538061635,36.95829286365771,2021.0,9.0,0/r/,0.30442977,180,1,0RBG1qFLjYu9o4JgJYAifg_180
0Wi5HgS_FVkNz2Vz08aBqA,-1.308007399650027,36.77862998144261,2018.0,1.0,0/w/,0.30477333,180,1,0Wi5HgS_FVkNz2Vz08aBqA_180
0YMlnYCgJmlDpEJvuugoew,-1.268212863339824,36.83890189314467,2021.0,8.0,0/y/,0.27868828,180,1,0YMlnYCgJmlDpEJvuugoew_180
0mJM6N3YY0IRMNn-0Xbl1Q,-1.298677971098524,36.86261846312581,2021.0,8.0,0/m/,0.40500098,180,1,0mJM6N3YY0IRMNn-0Xbl1Q_180
0mRJR4K8DJxouUugtf9Ttg,-1.263611519119926,36.8618651392309,2018.0,1.0,0/m/,0.2976398,180,1,0mRJR4K8DJxouUugtf9Ttg_180
0nXVK2kG5hGF0axyj3Rc2g,-1.20538803036298,36.77618338408656,2021.0,9.0,0/N/,0.36993173,180,1,0nXVK2kG5hGF0axyj3Rc2g_180
0rKI5gB_5fHcwJ8Z_bzr0g,-1.307697590958272,36.89461594569629,2018.0,4.0,0/r/,0.2678821,180,1,0rKI5gB_5fHcwJ8Z_bzr0g_180
0vILXo0W5UVIm7nxMJ_EcQ,-1.20701251652237,36.90138468612453,2021.0,9.0,0/v/,0.25162458,180,1,0vILXo0W5UVIm7nxMJ_EcQ_180
0wHG7Mx2Lg-yQXFSx5fQIQ,-1.247384662538281,36.89105145515769,2018.0,2.0,0/w/,0.27328718,180,1,0wHG7Mx2Lg-yQXFSx5fQIQ_180
0wVhfzcSTdNRNNiHKWhKGw,-1.263907140947766,36.86095434261315,2018.0,2.0,0/w/,0.41405538,180,1,0wVhfzcSTdNRNNiHKWhKGw_180
0y8wAkjGsexSaJozdyj2Ew,-1.355712896129096,36.93998750319622,2021.0,8.0,0/y/,0.25305754,180,1,0y8wAkjGsexSaJozdyj2Ew_180
12JFSfSnudhLBW0H2xrvew,-1.309235649357808,36.91327237156559,2018.0,2.0,1/2/,0.33554158,180,1,12JFSfSnudhLBW0H2xrvew_180
152Ekn47TNBu2a0__DTBMQ,-1.26964850165452,36.79317129416653,2021.0,7.0,1/5/,0.41716784,180,1,152Ekn47TNBu2a0__DTBMQ_180
18yW5uTuICkvEaAXRavPbg,-1.288760480750872,36.86144734326319,2018.0,1.0,1/8/,0.51127243,180,1,18yW5uTuICkvEaAXRavPbg_180
1AM0KWf-fo5JYoHm9TRHVw,-1.237964781084955,36.81073474144724,2022.0,2.0,1/a/,0.42417067,180,1,1AM0KWf-fo5JYoHm9TRHVw_180
1IOohD9ys28ItaRapIZ_HA,-1.261894937500659,36.8034812051204,2018.0,5.0,1/i/,0.43047535,180,1,1IOohD9ys28ItaRapIZ_HA_180
1LaYvJRdEacIHwHkQfcWBg,-1.331109624589518,36.89335063536874,2021.0,8.0,1/L/,0.64482594,180,1,1LaYvJRdEacIHwHkQfcWBg_180
1NrsD4-6QJhtl8PEHQTQMQ,-1.24262869339385,36.89490102525271,2018.0,2.0,1/N/,0.42054966,180,1,1NrsD4-6QJhtl8PEHQTQMQ_180
1OxYlM3j-5GJF6AVLiYXVw,-1.317283666669592,36.89116092983801,2021.0,8.0,1/O/,0.4649254,180,1,1OxYlM3j-5GJF6AVLiYXVw_180
1_4ECa5qajVLPZcceFYJXQ,-1.389534164202117,36.74957011420739,2018.0,1.0,1/_/,0.35469753,180,1,1_4ECa5qajVLPZcceFYJXQ_180
1fHSlNOCKDSFt2rEixrEZw,-1.163794836358653,36.82547598913382,2018.0,5.0,1/f/,0.26062372,180,1,1fHSlNOCKDSFt2rEixrEZw_180
1y-G_vX__lHnzAneTsiQjA,-1.289763757063765,36.90947364791166,2018.0,2.0,1/y/,0.3260254,180,1,1y-G_vX__lHnzAneTsiQjA_180
258i_rK3cqtRldaUBf9N9w,-1.288479535146481,36.87976623538417,2021.0,7.0,2/5/,0.446222,180,1,258i_rK3cqtRldaUBf9N9w_180
2Mjk5sV3r_KYK4Phb1vNxg,-1.322141099022038,36.89381625634839,2018.0,4.0,2/m/,0.35678142,180,1,2Mjk5sV3r_KYK4Phb1vNxg_180
2P6NaJvtjMGfe-IKkCmf_g,-1.253379544529666,36.75263185165795,2017.0,12.0,2/P/,0.36590862,180,1,2P6NaJvtjMGfe-IKkCmf_g_180
2cV9U66CKiLBhzAPY7jESA,-1.28312589464369,36.82572429238909,2021.0,8.0,2/C/,0.5467217,180,1,2cV9U66CKiLBhzAPY7jESA_180
2gzEKj6duAC3nikF64bzAA,-1.264368062524055,36.8398984516222,2018.0,2.0,2/g/,0.35757837,180,1,2gzEKj6duAC3nikF64bzAA_180
2m5RC3-OprJh79inaaHaDg,-1.276766359970758,36.91989353710782,2018.0,2.0,2/m/,0.7348623,180,1,2m5RC3-OprJh79inaaHaDg_180
2n_z5N88S83EcCrOdf0xDw,-1.248182031446368,36.89148680889895,2018.0,2.0,2/N/,0.54821056,180,1,2n_z5N88S83EcCrOdf0xDw_180
2rAf-1im2XkbUOZp41CJuQ,-1.279169569150908,36.66514053906499,2021.0,8.0,2/r/,0.32656756,180,1,2rAf-1im2XkbUOZp41CJuQ_180
35xHNzR_r19XECnUyXVYrg,-1.246030223488289,36.67964935234333,2017.0,12.0,3/5/,0.45612732,180,1,35xHNzR_r19XECnUyXVYrg_180
37MOK2PCPIwNAcf4S1FWMQ,-1.280528490314528,36.74229767294214,2018.0,3.0,3/7/,0.55708706,180,1,37MOK2PCPIwNAcf4S1FWMQ_180
3DdSxRz0XC2sm-eGGjH7zw,-1.26938319518321,36.9222270867855,2021.0,8.0,3/d/,0.3093968,180,1,3DdSxRz0XC2sm-eGGjH7zw_180
3Ghebd9CGYzGSHfPikdgYA,-1.192176674795706,36.74154065475542,2022.0,2.0,3/g/,0.45508578,180,1,3Ghebd9CGYzGSHfPikdgYA_180
3Iet4LnZ0RIuwljwgPkhAw,-1.295170323632205,36.78614466473825,2021.0,7.0,3/i/,0.33696735,180,1,3Iet4LnZ0RIuwljwgPkhAw_180
3NsmLwZDIVsMUKhqXCFUbg,-1.24671717911189,36.9173016652476,2021.0,9.0,3/N/,0.2626522,180,1,3NsmLwZDIVsMUKhqXCFUbg_180
3PxSyfqQf_fv7pjH2leJ3g,-1.287885608848239,36.8534376647146,2021.0,8.0,3/P/,0.51356196,180,1,3PxSyfqQf_fv7pjH2leJ3g_180
3V2B7g9z-7j9UKeObsi5Tg,-1.249062033984389,36.87162951056605,2018.0,2.0,3/v/,0.28489414,180,1,3V2B7g9z-7j9UKeObsi5Tg_180
3cwWnDftX9XzN7XToEoDeQ,-1.315635241889036,36.91327228952539,2021.0,7.0,3/C/,0.46334964,180,1,3cwWnDftX9XzN7XToEoDeQ_180
3d6maPFAthrxFfXVj1knhA,-1.172816281551484,36.90944156852565,2021.0,9.0,3/d/,0.60237074,180,1,3d6maPFAthrxFfXVj1knhA_180
3j8LZQURRFkt4gtPYliZ6w,-1.214733157774879,36.88790739417369,2018.0,2.0,3/j/,0.35310894,180,1,3j8LZQURRFkt4gtPYliZ6w_180
3oQIg061G6zftS6al3CAVg,-1.172208765108061,36.828797253227,2018.0,5.0,3/O/,0.51060545,180,1,3oQIg061G6zftS6al3CAVg_180
406AGIt1kcgEuAnPuarzsA,-1.326368062317065,36.8293081278478,2022.0,4.0,4/0/,0.28915295,180,1,406AGIt1kcgEuAnPuarzsA_180
42AvaDGtdpyvVjpyF1Hemg,-1.294778981283953,36.9026905558266,2018.0,4.0,4/2/,0.40404832,180,1,42AvaDGtdpyvVjpyF1Hemg_180
4A6dJmLbJ9yLSx3yS1LBDA,-1.320722023918266,36.8398739792309,2021.0,8.0,4/a/,0.3499486,180,1,4A6dJmLbJ9yLSx3yS1LBDA_180
4FF0lebc2xrSrvrREbOzTw,-1.256827001126822,36.96571575935942,2021.0,8.0,4/f/,0.30171433,180,1,4FF0lebc2xrSrvrREbOzTw_180
4OmewAbR7zsd2LZmFz4Czg,-1.28351167285815,36.97118593104077,2018.0,2.0,4/O/,0.47044936,180,1,4OmewAbR7zsd2LZmFz4Czg_180
4QwCwDrC-eObhjPGInLezw,-1.28412433876811,36.86798649359439,2018.0,1.0,4/Q/,0.36029503,180,1,4QwCwDrC-eObhjPGInLezw_180
4Vx-cy5_sYwqOmzACVQz5Q,-1.248484617061635,36.68998598745258,2021.0,8.0,4/v/,0.51415753,180,1,4Vx-cy5_sYwqOmzACVQz5Q_180
4WJO4AioX71G8msDV0oJoQ,-1.27398288012416,36.90707044463963,2021.0,8.0,4/w/,0.2942351,180,1,4WJO4AioX71G8msDV0oJoQ_180
4ZTJ0qefQMNY75LNIDw6XQ,-1.254459582954427,36.69357392261115,2021.0,10.0,4/Z/,0.74256617,180,1,4ZTJ0qefQMNY75LNIDw6XQ_180
4ZZKADd-bQ1Iyb5_R60IRg,-1.18438221538171,36.67986991555152,2022.0,2.0,4/Z/,0.2531915,180,1,4ZZKADd-bQ1Iyb5_R60IRg_180
4ctnfyORGxUTZZ8eXVT8tg,-1.321625457574625,36.89348866431382,2018.0,4.0,4/C/,0.3321935,180,1,4ctnfyORGxUTZZ8eXVT8tg_180
4iOyauHeXQ7mebUwSvRlMw,-1.279164170287862,36.83302040453709,2021.0,8.0,4/i/,0.30785733,180,1,4iOyauHeXQ7mebUwSvRlMw_180
4jciz2VOSBxdz7HTx_6Fgw,-1.27559301786719,36.88924124222625,2021.0,10.0,4/j/,0.32584122,180,1,4jciz2VOSBxdz7HTx_6Fgw_180
4lP5ksk9oK0ocL4vG8CDfA,-1.253780703145188,36.81501544541931,2021.0,7.0,4/L/,0.6986038,180,1,4lP5ksk9oK0ocL4vG8CDfA_180
4o4YySA2R5SaUkWBATDaqw,-1.287127841178562,36.69258321128144,2018.0,1.0,4/O/,0.68961024,180,1,4o4YySA2R5SaUkWBATDaqw_180
4oGbINacZrRfh9DLhsEflQ,-1.202952906262938,36.96190426022962,2021.0,9.0,4/O/,0.35315803,180,1,4oGbINacZrRfh9DLhsEflQ_180
4vB82o0yLJYVU2-bHcm-zw,-1.279561237199414,36.83325652723499,2018.0,2.0,4/v/,0.6345429,180,1,4vB82o0yLJYVU2-bHcm-zw_180
56cyOV61frnU5-FLuYi7aA,-1.273725235429836,36.8314603331418,2018.0,2.0,5/6/,0.48172954,180,1,56cyOV61frnU5-FLuYi7aA_180
5Lyk1D1AfiSTxaWTEWLBWA,-1.211724644787034,36.92522178342287,2021.0,9.0,5/L/,0.43843716,180,1,5Lyk1D1AfiSTxaWTEWLBWA_180
5ddWoYibjUkHuKKT9GSVZw,-1.266174563296007,36.89211107129732,2018.0,2.0,5/d/,0.34794006,180,1,5ddWoYibjUkHuKKT9GSVZw_180
5mJbxolmFRnEWQAeuzYjCA,-1.240620149831827,36.88524594493162,2018.0,2.0,5/m/,0.3038032,180,1,5mJbxolmFRnEWQAeuzYjCA_180
5nL1yKBBBP6Qp3izu6_x8A,-1.287051103482017,36.74772033205499,2018.0,2.0,5/N/,0.29093045,180,1,5nL1yKBBBP6Qp3izu6_x8A_180
5slYpCeBWMipQqAuutxDMg,-1.303120357882322,36.78150896744231,2018.0,3.0,5/s/,0.32567862,180,1,5slYpCeBWMipQqAuutxDMg_180
5u9MrbetbifQDLJQLZAREA,-1.174652224547048,36.91374081960559,2018.0,2.0,5/U/,0.7446641,180,1,5u9MrbetbifQDLJQLZAREA_180
5vpWXxp4jiY3_Qy1PfY6kA,-1.277933349754246,36.68770500007174,2017.0,12.0,5/v/,0.3471106,180,1,5vpWXxp4jiY3_Qy1PfY6kA_180
5y7COTHpy4wAXIiQI-4v7Q,-1.25095928724172,36.8823455621264,2018.0,2.0,5/y/,0.4146162,180,1,5y7COTHpy4wAXIiQI-4v7Q_180
6-A8ZWwNzvNhLKmuJ-3JZw,-1.299790824408712,36.82930295341197,2021.0,8.0,6/-/,0.36058187,180,1,6-A8ZWwNzvNhLKmuJ-3JZw_180
63eel4uRjiLt6Apie_SSpQ,-1.282674710510785,36.84001449006494,2018.0,2.0,6/3/,0.296032,180,1,63eel4uRjiLt6Apie_SSpQ_180
6ExbcclQcbb4pS2j3Dcgjg,-1.210866233894917,36.92751521765918,2021.0,9.0,6/e/,0.60074687,180,1,6ExbcclQcbb4pS2j3Dcgjg_180
6SCVlY-Yi6pBINX_mac3VQ,-1.148279627534261,36.95970889541119,2021.0,12.0,6/s/,0.3457663,180,1,6SCVlY-Yi6pBINX_mac3VQ_180
6YCtK-qE9rBmE5MaRIdpDQ,-1.203020501058615,36.90563829792385,2021.0,9.0,6/y/,0.5580655,180,1,6YCtK-qE9rBmE5MaRIdpDQ_180
6cEjK-Zcnjq6SOXtumlIgQ,-1.269396230215893,36.88205173388911,2022.0,5.0,6/C/,0.53076595,180,1,6cEjK-Zcnjq6SOXtumlIgQ_180
6ihgyeIrYGhlF45OSdCQQw,-1.30169459706402,36.90670049317563,2021.0,7.0,6/i/,0.5045036,180,1,6ihgyeIrYGhlF45OSdCQQw_180
6kR6qACfuaHK5w-y2MqD5Q,-1.206047009407984,36.75801437531648,2021.0,9.0,6/K/,0.3087044,180,1,6kR6qACfuaHK5w-y2MqD5Q_180
6msM66aXcFEs_v4k_Z3keA,-1.277489602926533,36.96949779385417,2021.0,7.0,6/m/,0.32089838,180,1,6msM66aXcFEs_v4k_Z3keA_180
6tkE9wI929CEXX4OlUo9pA,-1.262847058280329,36.897868363638,2018.0,2.0,6/t/,0.2708689,180,1,6tkE9wI929CEXX4OlUo9pA_180
6xY5kMHoQ3kFPZT-Jypv4w,-1.146562195695398,36.96657106685677,2018.0,5.0,6/x/,0.39534026,180,1,6xY5kMHoQ3kFPZT-Jypv4w_180
6zZtLKxtqQt5ojBIIS0Jaw,-1.323764676136468,36.88982449051443,2021.0,8.0,6/Z/,0.3119093,180,1,6zZtLKxtqQt5ojBIIS0Jaw_180
706LCPQncPhIaWYQSCdy7w,-1.323267286243012,36.89985576749451,2018.0,2.0,7/0/,0.27779517,180,1,706LCPQncPhIaWYQSCdy7w_180
76_MCVs12WQbr4_-EszEZA,-1.367032847766738,36.65573643221943,2018.0,4.0,7/6/,0.3887312,180,1,76_MCVs12WQbr4_-EszEZA_180
76dB-orvpGQQ-RVNx7UDLg,-1.359753039157077,36.91743078931228,2021.0,8.0,7/6/,0.37229535,180,1,76dB-orvpGQQ-RVNx7UDLg_180
7CgBV-ePj-wJg1VWe1Ag1Q,-1.311355487440355,36.83028477557605,2021.0,8.0,7/C/,0.25778952,180,1,7CgBV-ePj-wJg1VWe1Ag1Q_180
7HpExozAPpZ2iHhFsW_12A,-1.158912894556249,36.94687858588409,2021.0,12.0,7/H/,0.3821188,180,1,7HpExozAPpZ2iHhFsW_12A_180
7OT37_61h1UfIQheDUbu8w,-1.297310379728035,36.89863256042996,2018.0,4.0,7/O/,0.39593723,180,1,7OT37_61h1UfIQheDUbu8w_180
7SJ82xNXKO08IzJGTqZ4PQ,-1.281677938774909,36.82149094846246,2021.0,8.0,7/s/,0.29724,180,1,7SJ82xNXKO08IzJGTqZ4PQ_180
7W4d0KSjFKKVXbf5yCGmNA,-1.282380334381559,36.89242882185692,2018.0,1.0,7/w/,0.36218104,180,1,7W4d0KSjFKKVXbf5yCGmNA_180
7WOtuPo4xMnvMi2lSViXxw,-1.294650863661684,36.9032708255016,2018.0,1.0,7/w/,0.4710548,180,1,7WOtuPo4xMnvMi2lSViXxw_180
7gAeKXXoYzNalI32Otq--g,-1.280202925717683,36.71033740876016,2018.0,3.0,7/g/,0.5259097,180,1,7gAeKXXoYzNalI32Otq--g_180
7jubHjOKIFR54-oGVSlF9Q,-1.309406010623484,36.90997666069524,2018.0,2.0,7/j/,0.48535478,180,1,7jubHjOKIFR54-oGVSlF9Q_180
7m-i2Nwrdle6u_uQRBzCtA,-1.363499213841835,36.65975812389095,2018.0,4.0,7/m/,0.5173822,180,1,7m-i2Nwrdle6u_uQRBzCtA_180
7pfuNR2UVyYMut-SIMnt3A,-1.256686516909741,36.88930705997978,2018.0,2.0,7/P/,0.5104946,180,1,7pfuNR2UVyYMut-SIMnt3A_180
7rpM2EVObU9VbR3JAWOTIA,-1.345860569775563,36.66550997163235,2018.0,4.0,7/r/,0.5114016,180,1,7rpM2EVObU9VbR3JAWOTIA_180
7v84CJFCmudr2_HQOVhVMg,-1.310278717208549,36.88688317151777,2021.0,8.0,7/v/,0.5346187,180,1,7v84CJFCmudr2_HQOVhVMg_180
81j4iRLt_gu5OanHw4V0Aw,-1.326505842702197,36.78822244047366,2017.0,12.0,8/1/,0.26370373,180,1,81j4iRLt_gu5OanHw4V0Aw_180
84htb3Aw6P7APs0ZVariaQ,-1.218101573541503,36.89088872000529,2018.0,2.0,8/4/,0.40107006,180,1,84htb3Aw6P7APs0ZVariaQ_180
8DFapWUCxSt-s06gDs5fKg,-1.296275924841022,36.85230794561267,2018.0,2.0,8/d/,0.5349499,180,1,8DFapWUCxSt-s06gDs5fKg_180
8FdGAAjBhifo_dHitHE8yw,-1.255286493475714,36.86858337330774,2021.0,8.0,8/f/,0.53732187,180,1,8FdGAAjBhifo_dHitHE8yw_180
8IkwX4zudSlYvTdjyxJtZg,-1.284072072137992,36.82807931235074,2018.0,2.0,8/i/,0.2593972,180,1,8IkwX4zudSlYvTdjyxJtZg_180
8WElbzpRhU7MViB91Sk2CA,-1.280692722942845,36.82645104484927,2017.0,12.0,8/w/,0.50973696,180,1,8WElbzpRhU7MViB91Sk2CA_180
8Xw68ZSwpdivrLRRjkOokA,-1.304041235101289,36.800909634303,2018.0,3.0,8/x/,0.25326645,180,1,8Xw68ZSwpdivrLRRjkOokA_180
8_G26UbGi5mcSOL_RCXJnQ,-1.305385659283141,36.82997702328888,2018.0,1.0,8/_/,0.49621078,180,1,8_G26UbGi5mcSOL_RCXJnQ_180
8a-H45aHfDqwyGU_UYRqKg,-1.201722914459547,36.9062478354539,2018.0,2.0,8/a/,0.6494341,180,1,8a-H45aHfDqwyGU_UYRqKg_180
8etLHXh--ZO8MQFfIhjGuQ,-1.324042710001763,36.88861178517089,2018.0,4.0,8/e/,0.37388954,180,1,8etLHXh--ZO8MQFfIhjGuQ_180
8fI5EcKqYvLDZobJvBJYXQ,-1.326772980644002,36.88512989570557,2018.0,4.0,8/f/,0.32021084,180,1,8fI5EcKqYvLDZobJvBJYXQ_180
8gSgAE_yV_VIo5L2VWvfnQ,-1.184620794358962,36.88326208528562,2021.0,9.0,8/g/,0.30441275,180,1,8gSgAE_yV_VIo5L2VWvfnQ_180
8jnDIJXbLK6chknV7jW3qQ,-1.268441195461273,36.84137688104905,2018.0,2.0,8/j/,0.5865615,180,1,8jnDIJXbLK6chknV7jW3qQ_180
8lhh-kuGm0gOY7R-TNsOQg,-1.259962345839248,36.88137493957568,2018.0,2.0,8/L/,0.3045209,180,1,8lhh-kuGm0gOY7R-TNsOQg_180
8okE9ZdxmA0zThbWVcW0QQ,-1.211319547757585,36.77225568942888,2021.0,7.0,8/O/,0.29220024,180,1,8okE9ZdxmA0zThbWVcW0QQ_180
8qBQxMkpnk1xhun1h2ZfeA,-1.313870531424917,36.8876500267468,2018.0,4.0,8/Q/,0.3161826,180,1,8qBQxMkpnk1xhun1h2ZfeA_180
8uF9BuUELbf_4pqw815_ag,-1.21339695945925,36.95896452083882,2021.0,9.0,8/U/,0.2539145,180,1,8uF9BuUELbf_4pqw815_ag_180
8vBuWqe7yKjASdBpwkx_xg,-1.242669466199547,36.89459067088659,2018.0,2.0,8/v/,0.6354775,180,1,8vBuWqe7yKjASdBpwkx_xg_180
8xlI3laejLGZeZtn_meZQw,-1.156034073971839,36.94130146034525,2021.0,12.0,8/x/,0.34090304,180,1,8xlI3laejLGZeZtn_meZQw_180
93G7LaK3wOdf4jf9E0SX-g,-1.206320840766174,36.8927435347055,2018.0,2.0,9/3/,0.2795922,180,1,93G7LaK3wOdf4jf9E0SX-g_180
94M40znJQqlB_LfSwC6JbQ,-1.3178191453102,36.86819410090954,2018.0,1.0,9/4/,0.43409705,180,1,94M40znJQqlB_LfSwC6JbQ_180
99bJxxVe9amY6avV_br-4Q,-1.288380423179986,36.81130341317112,2021.0,9.0,9/9/,0.4265011,180,1,99bJxxVe9amY6avV_br-4Q_180
9QWK7iuMIoikABFsAX4hwQ,-1.253584416703991,36.91195077409436,2018.0,2.0,9/Q/,0.5654919,180,1,9QWK7iuMIoikABFsAX4hwQ_180
9QubnETu2c2J8xSaroaFDQ,-1.279189022107226,36.83346193283491,2017.0,12.0,9/Q/,0.3584144,180,1,9QubnETu2c2J8xSaroaFDQ_180
9SZIIIzZgq-FQNgMeztCcQ,-1.261672066086474,36.85172103331925,2018.0,2.0,9/s/,0.35316083,180,1,9SZIIIzZgq-FQNgMeztCcQ_180
9VDCLWUWoMBq0TJcHfmdBA,-1.205957326690756,36.89239936105449,2018.0,2.0,9/v/,0.33309823,180,1,9VDCLWUWoMBq0TJcHfmdBA_180
9e2Jl0SVnl7yAomSyuXBYQ,-1.24889134809767,36.88047809133131,2018.0,2.0,9/e/,0.3989793,180,1,9e2Jl0SVnl7yAomSyuXBYQ_180
9h5XkJ44TNE1GooH60zuwA,-1.309693237959802,36.89181432779791,2018.0,4.0,9/H/,0.2997555,180,1,9h5XkJ44TNE1GooH60zuwA_180
9jQT6WPCRR_hDkBddgZJ1g,-1.33818006005051,36.7343065726098,2021.0,7.0,9/j/,0.29389822,180,1,9jQT6WPCRR_hDkBddgZJ1g_180
9uNqTfu6PgN-cqchVNsH4A,-1.17464166781394,36.75816424967598,2022.0,2.0,9/U/,0.25042894,180,1,9uNqTfu6PgN-cqchVNsH4A_180
A2MMbVUET-qhK8hNcteVBw,-1.276726396335839,36.91995104207209,2018.0,2.0,a/2/,0.7110255,180,1,A2MMbVUET-qhK8hNcteVBw_180
A5oJ3XNZtexZDn4qGPUzug,-1.302413278432109,36.74005866610274,2018.0,1.0,a/5/,0.25999472,180,1,A5oJ3XNZtexZDn4qGPUzug_180
A8DnghCH1DuypAIJY9MCcQ,-1.174911544797689,36.90703171838172,2018.0,2.0,a/8/,0.5206833,180,1,A8DnghCH1DuypAIJY9MCcQ_180
AYjMdqJHOkzL9dDZUcQxtQ,-1.237379649083861,36.92953290468186,2021.0,9.0,a/y/,0.5016794,180,1,AYjMdqJHOkzL9dDZUcQxtQ_180
Aexecal3CriC7ZQXnmWwQg,-1.315335671210023,36.91386912954498,2021.0,7.0,a/e/,0.6630443,180,1,Aexecal3CriC7ZQXnmWwQg_180
AgIBNByFiuh-mD_A3KGajQ,-1.267209666886834,36.89623646955683,2018.0,2.0,a/g/,0.47453168,180,1,AgIBNByFiuh-mD_A3KGajQ_180
Ajzen0VzQAfyxbXkqNSfgg,-1.210516391327493,36.84370988633017,2021.0,8.0,a/j/,0.28773394,180,1,Ajzen0VzQAfyxbXkqNSfgg_180
Aon4WYN1Zb77jyoSt24FiQ,-1.289294356700684,36.87836893231881,2018.0,1.0,a/O/,0.48010814,180,1,Aon4WYN1Zb77jyoSt24FiQ_180
AqxzG4xXdcByjxk4lxImPQ,-1.322212159209019,36.88846586854115,2018.0,4.0,a/Q/,0.4985268,180,1,AqxzG4xXdcByjxk4lxImPQ_180
B-76fcTFG5zjUocBQmQbYA,-1.156948936831053,36.95470555887449,2021.0,12.0,B/-/,0.36970755,180,1,B-76fcTFG5zjUocBQmQbYA_180
B5rW9XVkSVQey10xJ0oQyA,-1.320819889999771,36.89299284212741,2018.0,4.0,B/5/,0.52316934,180,1,B5rW9XVkSVQey10xJ0oQyA_180
BLS90b_yaEt6skaU7S1kKg,-1.174711050089188,36.91368371996959,2018.0,2.0,B/L/,0.7028936,180,1,BLS90b_yaEt6skaU7S1kKg_180
BSVnW756hBSpt3YDPaKPPw,-1.265732519008804,36.98929334473133,2018.0,2.0,B/s/,0.41890794,180,1,BSVnW756hBSpt3YDPaKPPw_180
BUcktgQw8g84SLepbgPwZQ,-1.190135118615783,36.79299503053023,2022.0,2.0,B/U/,0.39492545,180,1,BUcktgQw8g84SLepbgPwZQ_180
BXvvVeumADIAa4Y-TYqVKg,-1.284347977492879,36.99215695968786,2018.0,2.0,B/x/,0.5468908,180,1,BXvvVeumADIAa4Y-TYqVKg_180
BZ_Nq6R_nUGbjGUR67rjxQ,-1.263674421697283,36.84593844919182,2018.0,2.0,B/Z/,0.3025995,180,1,BZ_Nq6R_nUGbjGUR67rjxQ_180
Baq0PN2ArccaqGiaSGGKag,-1.360714410823174,36.66193509148231,2018.0,4.0,B/a/,0.4535711,180,1,Baq0PN2ArccaqGiaSGGKag_180
BeBCuT_SlpE7hB-npWNDKQ,-1.265222685892059,36.81051021267433,2021.0,8.0,B/e/,0.42613685,180,1,BeBCuT_SlpE7hB-npWNDKQ_180
